# m0=0.7, g2=1.1, eta=1.3; ns=50 staggered sites (101 qubits), PBC
# source: data/w_meson_ns50_k1.26_v3_W.npz
# Gaussian-windowed FT, completed-time convention; spread = ptp over window rescalings {0.75, 1.0, 1.5} (systematic)
# boosted meson wavepacket, k0=2pi/5=1.2566; prep fidelity F=0.9936; signed q1 grid (boost asymmetry)
# completed-time grid: dispersion region only -- reproduce the low-omega ridge with a one-sided FT on data/w_meson_ns50_k1.26_v3.npz (see data/README.md)
q0,q1,ReW00,ImW00,window_spread
-0.5200,2.513274,3.936230e-01,0.000000e+00,1.045382e-01
-0.5200,2.764602,4.645851e-01,0.000000e+00,1.156686e-01
-0.5200,3.015929,5.274986e-01,0.000000e+00,1.283895e-01
-0.4800,-3.015929,5.762792e-02,0.000000e+00,1.933511e-01
-0.4800,-2.764602,3.114957e-02,0.000000e+00,1.589831e-01
-0.4800,-2.513274,1.376578e-02,0.000000e+00,1.225099e-01
-0.4800,-2.261947,3.097176e-03,0.000000e+00,9.475239e-02
-0.4800,-2.010619,-3.186588e-03,0.000000e+00,6.791339e-02
-0.4800,-1.759292,-7.280855e-03,0.000000e+00,4.977104e-02
-0.4800,-1.507964,-1.044091e-02,0.000000e+00,3.305750e-02
-0.4800,-1.256637,-1.324712e-02,0.000000e+00,2.383576e-02
-0.4800,-1.005310,-1.529941e-02,0.000000e+00,1.642253e-02
-0.4800,-0.753982,-1.582846e-02,0.000000e+00,1.076050e-02
-0.4800,-0.502655,-1.367398e-02,0.000000e+00,6.629071e-03
-0.4800,-0.251327,-7.938744e-03,0.000000e+00,4.047353e-03
-0.4800,0.000000,2.133555e-03,0.000000e+00,3.683534e-03
-0.4800,0.251327,1.678679e-02,0.000000e+00,9.903109e-03
-0.4800,0.502655,3.620668e-02,0.000000e+00,1.616846e-02
-0.4800,0.753982,6.045337e-02,0.000000e+00,2.798209e-02
-0.4800,1.005310,9.006901e-02,0.000000e+00,3.868553e-02
-0.4800,1.256637,1.259190e-01,0.000000e+00,5.312915e-02
-0.4800,1.507964,1.694706e-01,0.000000e+00,6.348365e-02
-0.4800,1.759292,2.220700e-01,0.000000e+00,7.462697e-02
-0.4800,2.010619,2.846368e-01,0.000000e+00,7.848669e-02
-0.4800,2.261947,3.564325e-01,0.000000e+00,8.219031e-02
-0.4800,2.513274,4.346610e-01,0.000000e+00,7.943251e-02
-0.4800,2.764602,5.135443e-01,0.000000e+00,8.208818e-02
-0.4800,3.015929,5.848833e-01,0.000000e+00,8.589297e-02
-0.4400,-3.015929,7.949803e-02,0.000000e+00,2.332351e-01
-0.4400,-2.764602,4.825506e-02,0.000000e+00,1.940676e-01
