# m0=0.7, g2=1.1, eta=1.3; ns=50 staggered sites (101 qubits), PBC
# source: data/w00_vac_ns50_W.npz
# Gaussian-windowed FT, completed-time convention; spread = ptp over window rescalings {0.75, 1.0, 1.5} (systematic)
# vacuum polarization: ridge along q0 = E(q1) is the meson dispersion
q0,q1,ReW00,ImW00,window_spread
0.5400,2.261947,4.587353e-05,-6.685282e-06,1.936884e-03
0.5400,2.513274,6.651246e-06,-8.387642e-06,1.850869e-03
0.5400,2.764602,-6.225007e-05,-9.661053e-06,1.505496e-03
0.5400,3.015929,-1.445966e-04,-1.035721e-05,9.795643e-04
0.5800,0.000000,8.450000e-07,-4.807913e-19,1.271411e-05
0.5800,0.251327,4.557442e-06,7.712325e-07,3.510437e-05
0.5800,0.502655,1.394463e-05,1.333008e-06,1.253548e-04
0.5800,0.753982,2.189624e-05,1.508624e-06,2.727004e-04
0.5800,1.005310,3.835400e-05,1.181370e-06,5.169402e-04
0.5800,1.256637,5.349852e-05,3.119574e-07,8.321851e-04
0.5800,1.507964,7.421621e-05,-1.056099e-06,1.224652e-03
0.5800,1.759292,8.631581e-05,-2.803194e-06,1.619551e-03
0.5800,2.010619,9.484911e-05,-4.750670e-06,2.005555e-03
0.5800,2.261947,8.351187e-05,-6.685282e-06,2.257543e-03
0.5800,2.513274,5.976438e-05,-8.387642e-06,2.353154e-03
0.5800,2.764602,8.393513e-06,-9.661053e-06,2.202607e-03
0.5800,3.015929,-5.700205e-05,-1.035721e-05,1.851775e-03
0.6200,0.000000,3.315979e-07,-1.440239e-18,8.573000e-06
0.6200,0.251327,4.775597e-06,7.712325e-07,2.458650e-05
0.6200,0.502655,1.374875e-05,1.333008e-06,9.078582e-05
0.6200,0.753982,2.129695e-05,1.508624e-06,2.097836e-04
0.6200,1.005310,3.711610e-05,1.181370e-06,4.248833e-04
0.6200,1.256637,5.301679e-05,3.119574e-07,7.297014e-04
0.6200,1.507964,7.588882e-05,-1.056099e-06,1.135993e-03
0.6200,1.759292,9.327749e-05,-2.803194e-06,1.586888e-03
0.6200,2.010619,1.098574e-04,-4.750670e-06,2.045636e-03
0.6200,2.261947,1.105039e-04,-6.685282e-06,2.432303e-03
0.6200,2.513274,1.012345e-04,-8.387642e-06,2.710825e-03
0.6200,2.764602,6.715172e-05,-9.661053e-06,2.770690e-03
0.6200,3.015929,1.935177e-05,-1.035721e-05,2.625652e-03
0.6600,0.000000,-2.075114e-07,4.205732e-19,1.183969e-05
0.6600,0.251327,4.846801e-06,7.712325e-07,1.819692e-05
0.6600,0.502655,1.316764e-05,1.333008e-06,5.003466e-05
0.6600,0.753982,1.983315e-05,1.508624e-06,1.318534e-04
0.6600,1.005310,3.420364e-05,1.181370e-06,3.039084e-04
0.6600,1.256637,4.960781e-05,3.119574e-07,5.780393e-04
0.6600,1.507964,7.295670e-05,-1.056099e-06,9.733198e-04
0.6600,1.759292,9.359314e-05,-2.803194e-06,1.452599e-03
0.6600,2.010619,1.160332e-04,-4.750670e-06,1.981686e-03
0.6600,2.261947,1.265584e-04,-6.685282e-06,2.476073e-03
0.6600,2.513274,1.300606e-04,-8.387642e-06,2.893110e-03
0.6600,2.764602,1.121748e-04,-9.661053e-06,3.166379e-03
0.6600,3.015929,8.171633e-05,-1.035721e-05,3.245758e-03
0.7000,0.000000,-7.260414e-07,2.492987e-19,1.627240e-05
0.7000,0.251327,4.859181e-06,7.712325e-07,2.557289e-05
0.7000,0.502655,1.242358e-05,1.333008e-06,4.652635e-05
0.7000,0.753982,1.792514e-05,1.508624e-06,8.291457e-05
0.7000,1.005310,3.027091e-05,1.181370e-06,1.606860e-04
0.7000,1.256637,4.413833e-05,3.119574e-07,3.852135e-04
0.7000,1.507964,6.642563e-05,-1.056099e-06,7.443914e-04
0.7000,1.759292,8.826363e-05,-2.803194e-06,1.221772e-03
0.7000,2.010619,1.141852e-04,-4.750670e-06,1.790265e-03
0.7000,2.261947,1.320660e-04,-6.685282e-06,2.379577e-03
0.7000,2.513274,1.460026e-04,-8.387642e-06,2.927234e-03
0.7000,2.764602,1.424066e-04,-9.661053e-06,3.355092e-03
0.7000,3.015929,1.281135e-04,-1.035721e-05,3.663849e-03
0.7400,0.000000,-1.175781e-06,-4.146484e-19,2.516138e-05
0.7400,0.251327,4.907378e-06,7.712325e-07,4.618247e-05
0.7400,0.502655,1.175763e-05,1.333008e-06,1.010956e-04
0.7400,0.753982,1.603913e-05,1.508624e-06,1.587565e-04
0.7400,1.005310,2.606623e-05,1.181370e-06,1.584309e-04
0.7400,1.256637,3.764537e-05,3.119574e-07,2.054598e-04
0.7400,1.507964,5.757638e-05,-1.056099e-06,4.614462e-04
0.7400,1.759292,7.869484e-05,-2.803194e-06,9.058089e-04
0.7400,2.010619,1.056700e-04,-4.750670e-06,1.479091e-03
0.7400,2.261947,1.281061e-04,-6.685282e-06,2.128354e-03
0.7400,2.513274,1.496286e-04,-8.387642e-06,2.790106e-03
0.7400,2.764602,1.576823e-04,-9.661053e-06,3.382723e-03
0.7400,3.015929,1.574890e-04,-1.035721e-05,3.842409e-03
0.7800,0.000000,-1.508540e-06,-3.129921e-19,3.424364e-05
0.7800,0.251327,5.088509e-06,7.712325e-07,6.704541e-05
0.7800,0.502655,1.141939e-05,1.333008e-06,1.611192e-04
0.7800,0.753982,1.466719e-05,1.508624e-06,2.804322e-04
0.7800,1.005310,2.239952e-05,1.181370e-06,3.613713e-04
0.7800,1.256637,3.129113e-05,3.119574e-07,3.456098e-04
0.7800,1.507964,4.790965e-05,-1.056099e-06,3.135404e-04
0.7800,1.759292,6.663908e-05,-2.803194e-06,5.219120e-04
0.7800,2.010619,9.233993e-05,-4.750670e-06,1.063770e-03
0.7800,2.261947,1.164147e-04,-6.685282e-06,1.733080e-03
0.7800,2.513274,1.423161e-04,-8.387642e-06,2.471119e-03
0.7800,2.764602,1.587758e-04,-9.661053e-06,3.201491e-03
0.7800,3.015929,1.698152e-04,-1.035721e-05,3.846178e-03
0.8200,0.000000,-1.677855e-06,3.833050e-18,4.333999e-05
0.8200,0.251327,5.498506e-06,7.712325e-07,8.733417e-05
0.8200,0.502655,1.165749e-05,1.333008e-06,2.184195e-04
0.8200,0.753982,1.430785e-05,1.508624e-06,3.986749e-04
0.8200,1.005310,2.010936e-05,1.181370e-06,5.671772e-04
0.8200,1.256637,2.631419e-05,3.119574e-07,6.574903e-04
0.8200,1.507964,3.908171e-05,-1.056099e-06,6.017728e-04
0.8200,1.759292,5.411956e-05,-2.803194e-06,4.444180e-04
0.8200,2.010619,7.646520e-05,-4.750670e-06,5.670813e-04
0.8200,2.261947,9.931621e-05,-6.685282e-06,1.213976e-03
0.8200,2.513274,1.262090e-04,-8.387642e-06,1.984236e-03
0.8200,2.764602,1.473955e-04,-9.661053e-06,2.810350e-03
0.8200,3.015929,1.661378e-04,-1.035721e-05,3.606095e-03
0.8600,0.000000,-1.640263e-06,-1.284382e-18,5.231353e-05
0.8600,0.251327,6.229234e-06,7.712325e-07,1.063218e-04
0.8600,0.502655,1.271172e-05,1.333008e-06,2.705218e-04
0.8600,0.753982,1.544915e-05,1.508624e-06,5.079604e-04
0.8600,1.005310,2.003237e-05,1.181370e-06,7.624940e-04
0.8600,1.256637,2.398115e-05,3.119574e-07,9.638089e-04
0.8600,1.507964,3.283636e-05,-1.056099e-06,1.038523e-03
0.8600,1.759292,4.334421e-05,-2.803194e-06,9.212930e-04
0.8600,2.010619,6.063579e-05,-4.750670e-06,5.879836e-04
0.8600,2.261947,7.962451e-05,-6.685282e-06,5.998391e-04
0.8600,2.513274,1.041312e-04,-8.387642e-06,1.354612e-03
0.8600,2.764602,1.261271e-04,-9.661053e-06,2.227001e-03
0.8600,3.015929,1.485615e-04,-1.035721e-05,3.128937e-03
0.9000,0.000000,-1.355995e-06,-1.121386e-18,6.108687e-05
0.9000,0.251327,7.366744e-06,7.712325e-07,1.234438e-04
0.9000,0.502655,1.480778e-05,1.333008e-06,3.153994e-04
0.9000,0.753982,1.855614e-05,1.508624e-06,6.035102e-04
0.9000,1.005310,2.297827e-05,1.181370e-06,9.383604e-04
0.9000,1.256637,2.554351e-05,3.119574e-07,1.249965e-03
0.9000,1.507964,3.093920e-05,-1.056099e-06,1.462064e-03
0.9000,1.759292,3.661608e-05,-2.803194e-06,1.495544e-03
0.9000,2.010619,4.765137e-05,-4.750670e-06,1.291705e-03
0.9000,2.261947,6.052093e-05,-6.685282e-06,8.186183e-04
0.9000,2.513274,7.946630e-05,-8.387642e-06,7.078059e-04
0.9000,2.764602,9.832893e-05,-9.661053e-06,1.482014e-03
0.9000,3.015929,1.201770e-04,-1.035721e-05,2.436845e-03
0.9400,0.000000,-7.889297e-07,2.145672e-18,6.965691e-05
0.9400,0.251327,8.990958e-06,7.712325e-07,1.383533e-04
0.9400,0.502655,1.815554e-05,1.333008e-06,3.516474e-04
0.9400,0.753982,2.406442e-05,1.508624e-06,6.816763e-04
0.9400,1.005310,2.971344e-05,1.181370e-06,1.087370e-03
0.9400,1.256637,3.220436e-05,3.119574e-07,1.502992e-03
0.9400,1.507964,3.512081e-05,-1.056099e-06,1.852398e-03
0.9400,1.759292,3.624863e-05,-2.803194e-06,2.047148e-03
0.9400,2.010619,4.040887e-05,-4.750670e-06,2.013650e-03
0.9400,2.261947,4.541922e-05,-6.685282e-06,1.698274e-03
0.9400,2.513274,5.600981e-05,-8.387642e-06,1.094654e-03
0.9400,2.764602,6.798692e-05,-9.661053e-06,8.520216e-04
0.9400,3.015929,8.493413e-05,-1.035721e-05,1.566438e-03
0.9800,0.000000,9.428924e-08,-7.683145e-19,7.810623e-05
0.9800,0.251327,1.117702e-05,7.712325e-07,1.509655e-04
0.9800,0.502655,2.295122e-05,1.333008e-06,3.786278e-04
0.9800,0.753982,3.238118e-05,1.508624e-06,7.402740e-04
0.9800,1.005310,4.095573e-05,1.181370e-06,1.204292e-03
0.9800,1.256637,4.509921e-05,3.119574e-07,1.712569e-03
0.9800,1.507964,4.703513e-05,-1.056099e-06,2.192158e-03
0.9800,1.759292,4.449440e-05,-2.803194e-06,2.550154e-03
0.9800,2.010619,4.179791e-05,-4.750670e-06,2.701154e-03
0.9800,2.261947,3.782954e-05,-6.685282e-06,2.572909e-03
0.9800,2.513274,3.780948e-05,-8.387642e-06,2.137834e-03
0.9800,2.764602,3.954225e-05,-9.661053e-06,1.407016e-03
0.9800,3.015929,4.747194e-05,-1.035721e-05,1.011099e-03
1.0200,0.000000,1.326016e-06,-2.975357e-18,8.661007e-05
1.0200,0.251327,1.399848e-05,7.712325e-07,1.614878e-04
1.0200,0.502655,2.938419e-05,1.333008e-06,3.965730e-04
1.0200,0.753982,4.389485e-05,1.508624e-06,7.788405e-04
1.0200,1.005310,5.738257e-05,1.181370e-06,1.286588e-03
1.0200,1.256637,6.529469e-05,3.119574e-07,1.871918e-03
1.0200,1.507964,6.823885e-05,-1.056099e-06,2.467994e-03
1.0200,1.759292,6.349539e-05,-2.803194e-06,2.982440e-03
1.0200,2.010619,5.461518e-05,-4.750670e-06,3.322081e-03
1.0200,2.261947,4.123414e-05,-6.685282e-06,3.400254e-03
1.0200,2.513274,2.900553e-05,-8.387642e-06,3.169021e-03
1.0200,2.764602,1.770499e-05,-9.661053e-06,2.618203e-03
1.0200,3.015929,1.291869e-05,-1.035721e-05,1.791601e-03
1.0600,0.000000,2.940260e-06,9.819256e-19,9.543827e-05
1.0600,0.251327,1.753226e-05,7.712325e-07,1.704337e-04
1.0600,0.502655,3.764838e-05,1.333008e-06,4.066409e-04
1.0600,0.753982,5.899369e-05,1.508624e-06,7.987975e-04
1.0600,1.005310,7.965372e-05,1.181370e-06,1.334783e-03
1.0600,1.256637,9.380782e-05,3.119574e-07,1.978522e-03
1.0600,1.507964,1.001967e-04,-1.056099e-06,2.671772e-03
1.0600,1.759292,9.526244e-05,-2.803194e-06,3.327503e-03
1.0600,2.010619,8.150767e-05,-4.750670e-06,3.849503e-03
1.0600,2.261947,5.898783e-05,-6.685282e-06,4.141820e-03
1.0600,2.513274,3.368714e-05,-8.387642e-06,4.138587e-03
1.0600,2.764602,7.271016e-06,-9.661053e-06,3.809188e-03
1.0600,3.015929,-1.332096e-05,-1.035721e-05,3.174536e-03
1.1000,0.000000,4.976161e-06,3.769816e-19,1.049515e-04
1.1000,0.251327,2.186543e-05,7.712325e-07,1.786175e-04
1.1000,0.502655,4.795807e-05,1.333008e-06,4.109140e-04
1.1000,0.753982,7.809342e-05,1.508624e-06,8.035022e-04
1.1000,1.005310,1.084491e-04,1.181370e-06,1.352663e-03
1.1000,1.256637,1.316474e-04,3.119574e-07,2.034611e-03
1.1000,1.507964,1.443161e-04,-1.056099e-06,2.801503e-03
1.1000,1.759292,1.416897e-04,-2.803194e-06,3.575992e-03
1.1000,2.010619,1.249541e-04,-4.750670e-06,4.263916e-03
1.1000,2.261947,9.425561e-05,-6.685282e-06,4.765837e-03
1.1000,2.513274,5.578033e-05,-8.387642e-06,5.001799e-03
1.1000,2.764602,1.295993e-05,-9.661053e-06,4.922893e-03
1.1000,3.015929,-2.577206e-05,-1.035721e-05,4.525726e-03
1.1400,0.000000,7.482159e-06,3.033248e-18,1.155919e-04
1.1400,0.251327,2.710337e-05,7.712325e-07,1.871303e-04
1.1400,0.502655,6.056772e-05,1.333008e-06,4.123390e-04
1.1400,0.753982,1.016731e-04,1.508624e-06,7.981780e-04
1.1400,1.005310,1.445209e-04,1.181370e-06,1.347275e-03
1.1400,1.256637,1.798779e-04,3.119574e-07,2.047367e-03
1.1400,1.507964,2.020123e-04,-1.056099e-06,2.861934e-03
1.1400,1.759292,2.046085e-04,-2.803194e-06,3.726848e-03
1.1400,2.010619,1.872918e-04,-4.750670e-06,4.555103e-03
1.1400,2.261947,1.499982e-04,-6.685282e-06,5.249906e-03
1.1400,2.513274,9.898168e-05,-8.387642e-06,5.722266e-03
1.1400,2.764602,3.929159e-05,-9.661053e-06,5.908392e-03
1.1400,3.015929,-1.906880e-05,-1.035721e-05,5.780877e-03
1.1800,0.000000,1.052068e-05,-2.394888e-19,1.278678e-04
1.1800,0.251327,3.337919e-05,7.712325e-07,1.972957e-04
1.1800,0.502655,7.579491e-05,1.333008e-06,4.146070e-04
1.1800,0.753982,1.303180e-04,1.508624e-06,7.897192e-04
1.1800,1.005310,1.887591e-04,1.181370e-06,1.328714e-03
1.1800,1.256637,2.397038e-04,3.119574e-07,2.028826e-03
1.1800,1.507964,2.748048e-04,-1.056099e-06,2.864730e-03
1.1800,1.759292,2.858813e-04,-2.803194e-06,3.787999e-03
1.1800,2.010619,2.707931e-04,-4.750670e-06,4.723496e-03
1.1800,2.261947,2.290136e-04,-6.685282e-06,5.583203e-03
1.1800,2.513274,1.667503e-04,-8.387642e-06,6.275037e-03
1.1800,2.764602,9.051780e-05,-9.661053e-06,6.724871e-03
1.1800,3.015929,1.191301e-05,-1.035721e-05,6.883320e-03
1.2200,0.000000,1.417305e-05,3.766684e-19,1.423334e-04
1.2200,0.251327,4.086366e-05,7.712325e-07,2.106082e-04
1.2200,0.502655,9.404528e-05,1.333008e-06,4.219782e-04
1.2200,0.753982,1.647671e-04,1.508624e-06,7.863754e-04
1.2200,1.005310,2.422658e-04,1.181370e-06,1.309700e-03
1.2200,1.256637,3.125720e-04,3.119574e-07,1.995456e-03
1.2200,1.507964,3.644411e-04,-1.056099e-06,2.828232e-03
1.2200,1.759292,3.875362e-04,-2.803194e-06,3.776492e-03
1.2200,2.010619,3.777935e-04,-4.750670e-06,4.780945e-03
1.2200,2.261947,3.340407e-04,-6.685282e-06,5.768058e-03
1.2200,2.513274,2.623675e-04,-8.387642e-06,6.649126e-03
1.2200,2.764602,1.706233e-04,-9.661053e-06,7.345156e-03
1.2200,3.015929,7.198881e-05,-1.035721e-05,7.788475e-03
1.2600,0.000000,1.854444e-05,-1.360648e-18,1.595640e-04
1.2600,0.251327,4.977527e-05,7.712325e-07,2.329722e-04
1.2600,0.502655,1.158380e-04,1.333008e-06,4.626851e-04
1.2600,0.753982,2.059630e-04,1.508624e-06,8.165004e-04
1.2600,1.005310,3.064372e-04,1.181370e-06,1.304956e-03
1.2600,1.256637,4.002874e-04,3.119574e-07,1.967419e-03
1.2600,1.507964,4.730441e-04,-1.056099e-06,2.776754e-03
1.2600,1.759292,5.119368e-04,-2.803194e-06,3.718062e-03
1.2600,2.010619,5.108697e-04,-4.750670e-06,4.750782e-03
1.2600,2.261947,4.679242e-04,-6.685282e-06,5.820777e-03
1.2600,2.513274,3.890696e-04,-8.387642e-06,6.849290e-03
1.2600,2.764602,2.834059e-04,-9.661053e-06,7.758555e-03
1.2600,3.015929,1.656789e-04,-1.035721e-05,8.467776e-03
1.3000,0.000000,2.376834e-05,4.376016e-19,1.801276e-04
1.3000,0.251327,6.038970e-05,7.712325e-07,2.621556e-04
1.3000,0.502655,1.418301e-04,1.333008e-06,5.186030e-04
1.3000,0.753982,2.551014e-04,1.508624e-06,9.139591e-04
1.3000,1.005310,3.830462e-04,1.181370e-06,1.403652e-03
1.3000,1.256637,5.051351e-04,3.119574e-07,1.967542e-03
1.3000,1.507964,6.032752e-04,-1.056099e-06,2.739452e-03
1.3000,1.759292,6.619807e-04,-2.803194e-06,3.646097e-03
1.3000,2.010619,6.730602e-04,-4.750670e-06,4.667151e-03
1.3000,2.261947,6.338407e-04,-6.685282e-06,5.771617e-03
1.3000,2.513274,5.502545e-04,-8.387642e-06,6.896891e-03
1.3000,2.764602,4.326424e-04,-9.661053e-06,7.972804e-03
1.3000,3.015929,2.973139e-04,-1.035721e-05,8.911787e-03
1.3400,0.000000,3.001046e-05,-6.446301e-19,2.045546e-04
1.3400,0.251327,7.304787e-05,7.712325e-07,2.936544e-04
1.3400,0.502655,1.728381e-04,1.333008e-06,5.785769e-04
1.3400,0.753982,3.136759e-04,1.508624e-06,1.018464e-03
1.3400,1.005310,4.743209e-04,1.181370e-06,1.565046e-03
1.3400,1.256637,6.300027e-04,3.119574e-07,2.163757e-03
1.3400,1.507964,7.585047e-04,-1.056099e-06,2.760880e-03
1.3400,1.759292,8.413171e-04,-2.803194e-06,3.600042e-03
1.3400,2.010619,8.681223e-04,-4.750670e-06,4.573597e-03
1.3400,2.261947,8.355758e-04,-6.685282e-06,5.663849e-03
1.3400,2.513274,7.497585e-04,-8.387642e-06,6.829742e-03
1.3400,2.764602,6.223396e-04,-9.661053e-06,8.014935e-03
1.3400,3.015929,4.712376e-04,-1.035721e-05,9.132256e-03
1.3800,0.000000,3.747144e-05,-5.109785e-19,2.333063e-04
1.3800,0.251327,8.816197e-05,7.712325e-07,3.273303e-04
1.3800,0.502655,2.098549e-04,1.333008e-06,6.422009e-04
1.3800,0.753982,3.835151e-04,1.508624e-06,1.129290e-03
1.3800,1.005310,5.830147e-04,1.181370e-06,1.736800e-03
1.3800,1.256637,7.784932e-04,3.119574e-07,2.405508e-03
1.3800,1.507964,9.429787e-04,-1.056099e-06,3.076786e-03
1.3800,1.759292,1.054572e-03,-2.803194e-06,3.702113e-03
1.3800,2.010619,1.100808e-03,-4.750670e-06,4.520940e-03
1.3800,2.261947,1.077841e-03,-6.685282e-06,5.551924e-03
1.3800,2.513274,9.921926e-04,-8.387642e-06,6.700872e-03
1.3800,2.764602,8.570647e-04,-9.661053e-06,7.930953e-03
1.3800,3.015929,6.921069e-04,-1.035721e-05,9.162932e-03
1.4200,0.000000,4.638819e-05,2.958097e-18,2.667453e-04
1.4200,0.251327,1.062188e-04,7.712325e-07,3.779998e-04
1.4200,0.502655,2.540599e-04,1.333008e-06,7.088509e-04
1.4200,0.753982,4.668084e-04,1.508624e-06,1.245303e-03
1.4200,1.005310,7.124588e-04,1.181370e-06,1.917335e-03
1.4200,1.256637,9.550210e-04,3.119574e-07,2.661313e-03
1.4200,1.507964,1.161971e-03,-1.056099e-06,3.413638e-03
1.4200,1.759292,1.307562e-03,-2.803194e-06,4.120527e-03
1.4200,2.010619,1.377150e-03,-4.750670e-06,4.742502e-03
1.4200,2.261947,1.366615e-03,-6.685282e-06,5.498774e-03
1.4200,2.513274,1.283324e-03,-8.387642e-06,6.576227e-03
1.4200,2.764602,1.142344e-03,-9.661053e-06,7.784258e-03
1.4200,3.015929,9.652798e-04,-1.035721e-05,9.059000e-03
1.4600,0.000000,5.703363e-05,-6.082740e-18,3.051070e-04
1.4600,0.251327,1.277793e-04,7.712325e-07,4.402074e-04
1.4600,0.502655,3.068212e-04,1.333008e-06,8.199066e-04
1.4600,0.753982,5.661169e-04,1.508624e-06,1.382368e-03
1.4600,1.005310,8.665943e-04,1.181370e-06,2.104362e-03
1.4600,1.256637,1.164880e-03,3.119574e-07,2.928404e-03
1.4600,1.507964,1.421906e-03,-1.056099e-06,3.768598e-03
1.4600,1.759292,1.607492e-03,-2.803194e-06,4.565617e-03
1.4600,2.010619,1.704727e-03,-4.750670e-06,5.274683e-03
1.4600,2.261947,1.709489e-03,-6.685282e-06,5.869144e-03
1.4600,2.513274,1.630483e-03,-8.387642e-06,6.531361e-03
1.4600,2.764602,1.485109e-03,-9.661053e-06,7.652831e-03
1.4600,3.015929,1.297279e-03,-1.035721e-05,8.895092e-03
1.5000,0.000000,6.971429e-05,-2.012877e-18,3.484764e-04
1.5000,0.251327,1.534751e-04,7.712325e-07,5.133290e-04
1.5000,0.502655,3.696881e-04,1.333008e-06,9.754334e-04
1.5000,0.753982,6.843662e-04,1.508624e-06,1.652073e-03
1.5000,1.005310,1.049977e-03,1.181370e-06,2.427218e-03
1.5000,1.256637,1.414279e-03,3.119574e-07,3.202929e-03
1.5000,1.507964,1.730443e-03,-1.056099e-06,4.137411e-03
1.5000,1.759292,1.963105e-03,-2.803194e-06,5.033277e-03
1.5000,2.010619,2.092905e-03,-4.750670e-06,5.839804e-03
1.5000,2.261947,2.115989e-03,-6.685282e-06,6.524750e-03
1.5000,2.513274,2.042969e-03,-8.387642e-06,7.073328e-03
1.5000,2.764602,1.894172e-03,-9.661053e-06,7.625276e-03
1.5000,3.015929,1.696307e-03,-1.035721e-05,8.761899e-03
1.5400,0.000000,8.476599e-05,4.835227e-18,3.967693e-04
1.5400,0.251327,1.839994e-04,7.712325e-07,5.970015e-04
1.5400,0.502655,4.443728e-04,1.333008e-06,1.158658e-03
1.5400,0.753982,8.248191e-04,1.508624e-06,1.977796e-03
1.5400,1.005310,1.267748e-03,1.181370e-06,2.909256e-03
1.5400,1.256637,1.710327e-03,3.119574e-07,3.818514e-03
1.5400,1.507964,2.096507e-03,-1.056099e-06,4.611188e-03
1.5400,1.759292,2.384781e-03,-2.803194e-06,5.517501e-03
1.5400,2.010619,2.553020e-03,-4.750670e-06,6.432301e-03
1.5400,2.261947,2.597864e-03,-6.685282e-06,7.219896e-03
1.5400,2.513274,2.532434e-03,-8.387642e-06,7.860122e-03
1.5400,2.764602,2.380694e-03,-9.661053e-06,8.349775e-03
1.5400,3.015929,2.172787e-03,-1.035721e-05,8.761489e-03
1.5800,0.000000,1.025472e-04,-2.221371e-18,4.497214e-04
1.5800,0.251327,2.200942e-04,7.712325e-07,6.903017e-04
1.5800,0.502655,5.327207e-04,1.333008e-06,1.367025e-03
1.5800,0.753982,9.910257e-04,1.508624e-06,2.355583e-03
1.5800,1.005310,1.525574e-03,1.181370e-06,3.482234e-03
1.5800,1.256637,2.060983e-03,3.119574e-07,4.576480e-03
1.5800,1.507964,2.530260e-03,-1.056099e-06,5.510457e-03
1.5800,1.759292,2.884561e-03,-2.803194e-06,6.234353e-03
1.5800,2.010619,3.098484e-03,-4.750670e-06,7.044179e-03
1.5800,2.261947,3.169290e-03,-6.685282e-06,7.947374e-03
1.5800,2.513274,3.113204e-03,-8.387642e-06,8.693064e-03
1.5800,2.764602,2.958620e-03,-9.661053e-06,9.273144e-03
1.5800,3.015929,2.739891e-03,-1.035721e-05,9.694232e-03
1.6200,0.000000,1.234300e-04,-6.420810e-19,5.068840e-04
1.6200,0.251327,2.625330e-04,7.712325e-07,7.917349e-04
1.6200,0.502655,6.366691e-04,1.333008e-06,1.596257e-03
1.6200,0.753982,1.186751e-03,1.508624e-06,2.777936e-03
1.6200,1.005310,1.829545e-03,1.181370e-06,4.136675e-03
1.6200,1.256637,2.474933e-03,3.119574e-07,5.466234e-03
1.6200,1.507964,3.042996e-03,-1.056099e-06,6.602452e-03
1.6200,1.759292,3.476092e-03,-2.803194e-06,7.460534e-03
1.6200,2.010619,3.744809e-03,-4.750670e-06,8.044273e-03
1.6200,2.261947,3.846996e-03,-6.685282e-06,8.696978e-03
1.6200,2.513274,3.802522e-03,-8.387642e-06,9.563117e-03
1.6200,2.764602,3.645044e-03,-9.661053e-06,1.024893e-02
1.6200,3.015929,3.414029e-03,-1.035721e-05,1.075745e-02
1.6600,0.000000,1.477898e-04,1.306578e-18,5.676284e-04
1.6600,0.251327,3.120985e-04,7.712325e-07,8.992505e-04
1.6600,0.502655,7.581949e-04,1.333008e-06,1.840396e-03
1.6600,0.753982,1.415881e-03,1.508624e-06,3.233809e-03
1.6600,1.005310,2.186036e-03,1.181370e-06,4.857037e-03
1.6600,1.256637,2.961425e-03,3.119574e-07,6.470436e-03
1.6600,1.507964,3.646966e-03,-1.056099e-06,7.872503e-03
1.6600,1.759292,4.174470e-03,-2.803194e-06,8.938190e-03
1.6600,2.010619,4.509505e-03,-4.750670e-06,9.639766e-03
1.6600,2.261947,4.650262e-03,-6.685282e-06,1.003579e-02
1.6600,2.513274,4.620668e-03,-8.387642e-06,1.045765e-02
1.6600,2.764602,4.460470e-03,-9.661053e-06,1.126606e-02
1.6600,3.015929,4.215246e-03,-1.035721e-05,1.187866e-02
1.7000,0.000000,1.759917e-04,3.432485e-19,6.311583e-04
1.7000,0.251327,3.695570e-04,7.712325e-07,1.010287e-03
1.7000,0.502655,8.992517e-04,1.333008e-06,2.091920e-03
1.7000,0.753982,1.682305e-03,1.508624e-06,3.708794e-03
1.7000,1.005310,2.601531e-03,1.181370e-06,5.621858e-03
1.7000,1.256637,3.530044e-03,3.119574e-07,7.562630e-03
1.7000,1.507964,4.355121e-03,-1.056099e-06,9.293258e-03
1.7000,1.759292,4.995992e-03,-2.803194e-06,1.064490e-02
1.7000,2.010619,5.411876e-03,-4.750670e-06,1.155026e-02
1.7000,2.261947,5.600792e-03,-6.685282e-06,1.203642e-02
1.7000,2.513274,5.590945e-03,-8.387642e-06,1.220980e-02
1.7000,2.764602,5.428937e-03,-9.661053e-06,1.230926e-02
1.7000,3.015929,5.167501e-03,-1.035721e-05,1.304454e-02
1.7400,0.000000,2.083772e-04,-4.312304e-18,6.965315e-04
1.7400,0.251327,4.356294e-04,7.712325e-07,1.121845e-03
1.7400,0.502655,1.061698e-03,1.333008e-06,2.341959e-03
1.7400,0.753982,1.989780e-03,1.508624e-06,4.185488e-03
1.7400,1.005310,3.082416e-03,1.181370e-06,6.404213e-03
1.7400,1.256637,4.190429e-03,3.119574e-07,8.707606e-03
1.7400,1.507964,5.180779e-03,-1.056099e-06,1.082471e-02
1.7400,1.759292,5.957791e-03,-2.803194e-06,1.254145e-02
1.7400,2.010619,6.472675e-03,-4.750670e-06,1.374424e-02
1.7400,2.261947,6.722425e-03,-6.685282e-06,1.441843e-02
1.7400,2.513274,6.739498e-03,-8.387642e-06,1.464666e-02
1.7400,2.764602,6.577971e-03,-9.661053e-06,1.456390e-02
1.7400,3.015929,6.298776e-03,-1.035721e-05,1.433230e-02
1.7800,0.000000,2.452479e-04,1.992999e-18,7.626880e-04
1.7800,0.251327,5.109591e-04,7.712325e-07,1.230587e-03
1.7800,0.502655,1.247219e-03,1.333008e-06,2.580586e-03
1.7800,0.753982,2.341785e-03,1.508624e-06,4.644042e-03
1.7800,1.005310,3.634743e-03,1.181370e-06,7.172484e-03
